timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
413237,-9.4309,-1.7330,0.6295,-10.5700,1.8200,-4.2000,-0.3614,0.0622,-0.1436,0
413276,-9.8522,-1.3476,0.0359,-26.6700,-4.5500,4.4800,-0.9120,-0.1556,0.1532,0
413315,-9.7182,-1.7019,0.3351,-20.4400,0.9800,1.1900,-0.6989,0.0335,0.0407,0
413354,-9.7038,-1.7043,0.2202,-7.0700,3.9900,-18.2700,-0.2418,0.1364,-0.6247,0
413393,-9.7373,-1.8670,0.2537,-11.9700,2.8700,-15.4700,-0.4093,0.0981,-0.5290,0
413432,-9.8355,-1.7234,-0.1029,-32.7600,3.9900,-10.2200,-1.1202,0.1364,-0.3495,0
413471,-9.4740,-1.6684,0.1317,-27.1600,7.9100,-15.8200,-0.9287,0.2705,-0.5410,0
413510,-9.7278,-1.6396,0.0694,-23.4500,7.0700,-19.8100,-0.8019,0.2418,-0.6774,0
413549,-9.6344,-1.7282,0.0910,-36.3300,5.7400,-21.4900,-1.2423,0.1963,-0.7348,0
413588,-9.4453,-1.5894,0.3040,-36.4700,4.4100,-26.3200,-1.2471,0.1508,-0.9000,0
413627,-9.3424,-1.4266,0.0263,-50.1200,-3.5000,-25.2700,-1.7138,-0.1197,-0.8641,0
413666,-9.4501,-0.9598,-0.1149,-47.7400,-12.0400,-29.4000,-1.6325,-0.4117,-1.0053,0
413705,-9.8594,-0.7085,-0.2011,-25.7600,-12.0400,-31.1500,-0.8809,-0.4117,-1.0652,0
413744,-9.8379,-1.8503,-0.7301,-19.6700,-29.3300,-21.7700,-0.6726,-1.0029,-0.7444,0
413783,-12.7844,-3.9016,-0.3016,33.8800,-21.2100,3.5000,1.1585,-0.7253,0.1197,0
413822,-9.5099,-3.4421,-1.1178,-6.3700,-53.2700,30.1000,-0.2178,-1.8216,1.0293,0
413861,-7.1881,-6.5825,-2.4559,93.3100,-49.2800,8.7500,3.1907,-1.6851,0.2992,0
413900,-8.1839,-3.8466,-0.4787,-7.4900,-0.9100,3.4300,-0.2561,-0.0311,0.1173,0
413939,-10.5129,-3.6575,-0.2848,-92.2600,1.0500,41.5800,-3.1548,0.0359,1.4218,0
413978,-8.9091,-3.6335,0.1987,-31.3600,-0.2800,-25.7600,-1.0724,-0.0096,-0.8809,0
414017,-7.4777,-3.8083,2.2548,72.2400,1.1200,-64.3300,2.4702,0.0383,-2.1998,0
414056,-8.7033,-5.3330,-0.8306,-33.5300,-6.5100,-18.4100,-1.1466,-0.2226,-0.6295,0
414095,-8.6243,-4.4426,0.4380,-56.0700,-16.1000,-9.0300,-1.9173,-0.5505,-0.3088,0
414134,-7.4418,-4.2296,2.4942,9.0300,-12.0400,-9.1700,0.3088,-0.4117,-0.3136,0
414173,-8.9594,-3.2458,-0.5338,-55.6500,-25.4100,37.3100,-1.9029,-0.8689,1.2758,0
414212,-9.3903,-3.1405,-0.7037,18.7600,-0.1400,40.4600,0.6415,-0.0048,1.3835,0
414251,-11.4607,-3.0806,-2.2309,-97.0900,47.4600,68.1800,-3.3200,1.6229,2.3314,0
414290,-9.2107,-2.5037,-1.0388,-43.5400,18.8300,5.8800,-1.4888,0.6439,0.2011,0
414329,-7.9373,-2.7096,-0.2633,135.7300,-0.3500,-67.7600,4.6413,-0.0120,-2.3170,0
414368,-7.3221,-3.2147,0.2274,71.4000,3.2900,-50.0500,2.4415,0.1125,-1.7115,0
414407,-8.0354,-3.3846,1.8287,18.2000,-4.0600,-33.8800,0.6223,-0.1388,-1.1585,0
414446,-9.6368,-4.7801,-0.3136,57.4700,-8.2600,-29.0500,1.9652,-0.2824,-0.9934,0
414485,-8.9762,-3.9471,0.1317,16.2400,-10.5000,-4.3400,0.5553,-0.3590,-0.1484,0
414524,-8.1288,-3.4923,1.1489,27.0200,18.2000,24.5000,0.9239,0.6223,0.8378,0
414563,-8.6865,-2.3051,0.2920,11.9000,31.7800,58.2400,0.4069,1.0867,1.9915,0
414602,-8.0426,-5.1679,1.0724,94.2200,13.2300,44.8000,3.2218,0.4524,1.5319,0
414641,-9.0144,-4.1769,0.2394,45.2200,12.7400,-16.7300,1.5463,0.4356,-0.5721,0
414680,-12.5235,-4.9907,-0.3351,13.5800,-7.3500,-7.3500,0.4644,-0.2513,-0.2513,0
414719,-12.0161,-3.8083,-0.2585,35.5600,-9.8700,-10.6400,1.2160,-0.3375,-0.3638,0
414758,-11.2310,-2.4487,0.4309,-4.2700,-30.7300,4.9000,-0.1460,-1.0508,0.1676,0
414797,-8.9833,1.2136,-0.2681,-56.1400,-7.5600,12.4600,-1.9197,-0.2585,0.4261,0
414836,-6.9416,-1.5774,4.1506,143.7100,31.7800,6.0900,4.9141,1.0867,0.2082,0
414875,-9.9216,-4.9979,0.8138,36.5400,53.3400,1.3300,1.2495,1.8240,0.0455,0
414914,-9.6631,-1.6708,1.9006,-62.7200,-15.5400,-30.5900,-2.1447,-0.5314,-1.0460,0
414953,-10.1323,-1.1825,1.6995,5.9500,-13.4400,-15.2600,0.2035,-0.4596,-0.5218,0
414992,-9.7565,-1.9269,1.1083,38.1500,12.8800,23.0300,1.3045,0.4404,0.7875,0
415031,-8.2485,-3.1620,2.3936,47.9500,11.4100,11.7600,1.6396,0.3902,0.4021,0
415070,-9.0767,-2.7503,1.8383,10.0100,11.6900,21.7700,0.3423,0.3997,0.7444,0
415109,-9.7613,-1.9317,0.4309,0.4900,2.7300,20.8600,0.0168,0.0934,0.7133,0
415148,-9.3615,-1.7138,0.5338,8.4700,2.1700,9.9400,0.2896,0.0742,0.3399,0
415187,-8.7727,-1.9125,0.9886,-12.2500,-7.2100,9.4500,-0.4189,-0.2465,0.3231,0
415226,-9.2682,-1.2208,0.6200,-5.9500,-1.2600,3.5000,-0.2035,-0.0431,0.1197,0
415265,-9.3926,-2.1950,1.1992,6.7200,-3.2900,-4.3400,0.2298,-0.1125,-0.1484,0
415304,-10.1299,-2.3266,0.8689,-19.9500,-8.1900,0.7700,-0.6822,-0.2801,0.0263,0
415343,-9.9025,-1.9460,0.2059,-25.4800,-9.0300,4.4100,-0.8713,-0.3088,0.1508,0
415382,-9.4740,-1.7521,1.1250,-8.8900,-3.2200,-0.6300,-0.3040,-0.1101,-0.0215,0
415421,-9.3232,-2.0657,1.1825,-13.4400,-7.2100,5.3900,-0.4596,-0.2465,0.1843,0
415460,-9.0647,-2.3506,1.2830,-20.2300,-11.9700,6.1600,-0.6918,-0.4093,0.2106,0
415499,-9.9025,-2.5253,0.7229,-20.5800,6.3000,6.7900,-0.7037,0.2154,0.2322,0
415538,-9.4884,-2.3051,1.2686,-36.4700,-4.2000,0.7700,-1.2471,-0.1436,0.0263,0
415577,-8.9570,-2.3841,1.4075,-42.0700,-5.3900,-1.6800,-1.4386,-0.1843,-0.0574,0
415616,-9.5434,-2.6569,1.3237,-47.7400,7.0700,-5.8800,-1.6325,0.2418,-0.2011,0
415655,-9.7086,-2.3865,1.0341,-58.0300,-10.5000,-17.5700,-1.9843,-0.3590,-0.6008,0
415694,-9.5793,-1.9101,1.0604,-70.2800,-11.5500,-9.0300,-2.4032,-0.3950,-0.3088,0
415733,-9.7110,-1.8072,1.1250,-66.2200,-8.1900,-7.0000,-2.2644,-0.2801,-0.2394,0
415772,-9.8762,-1.9388,0.6583,-71.4000,-4.9000,-7.4900,-2.4415,-0.1676,-0.2561,0
415811,-9.6416,-1.5511,0.6511,-68.5300,-3.6400,-20.6500,-2.3434,-0.1245,-0.7061,0
415850,-9.7493,-1.6875,0.3902,-50.0500,5.8100,-30.8700,-1.7115,0.1987,-1.0556,0
415889,-9.2538,-1.6612,0.7468,-42.1400,13.7200,-38.5700,-1.4410,0.4692,-1.3189,0
415928,-9.4597,-1.6612,0.9910,-63.4200,10.7100,-26.8800,-2.1686,0.3662,-0.9192,0
415967,-9.1293,-2.4631,0.9958,-34.2300,3.7100,-18.6200,-1.1705,0.1269,-0.6367,0
416006,-9.3041,-2.1327,0.2896,-49.2800,-0.2100,-31.5700,-1.6851,-0.0072,-1.0795,0
