timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
453030,7.8224,-6.1373,-1.7498,24.8500,-18.0600,-3.6400,0.8497,-0.6176,-0.1245,0
453069,7.5376,-6.6639,-2.0322,33.6000,-8.7500,-8.2600,1.1489,-0.2992,-0.2824,0
453108,6.7261,-6.7429,-2.6330,72.7300,7.9100,-9.2400,2.4870,0.2705,-0.3160,0
453147,6.8362,-6.1684,-2.7599,93.5200,16.2400,-17.9900,3.1979,0.5553,-0.6152,0
453186,7.4490,-7.0253,-3.3966,85.1200,16.9400,-20.0900,2.9107,0.5793,-0.6870,0
453225,7.7602,-7.4777,-2.5923,74.6200,58.3100,-20.7200,2.5516,1.9939,-0.7085,0
453264,8.0091,-7.0445,-0.5434,72.8700,81.8300,-12.3200,2.4918,2.7982,-0.4213,0
453303,9.7924,-7.4897,0.2346,84.3500,23.2400,-3.2200,2.8843,0.7947,-0.1101,0
453342,8.7200,-6.4221,0.2992,64.8900,9.3100,5.6000,2.2189,0.3184,0.1915,0
453381,7.5448,-4.4689,0.3279,49.4900,-5.1100,33.6700,1.6923,-0.1747,1.1513,0
453420,7.2432,-3.3702,1.2232,38.5000,-47.3900,65.3800,1.3165,-1.6205,2.2357,0
453459,7.4634,-2.3769,2.4894,-6.5800,-83.7200,77.4200,-0.2250,-2.8628,2.6474,0
453498,9.2251,-3.7269,2.2596,-27.1600,-117.1800,73.5000,-0.9287,-4.0070,2.5133,0
453537,7.7410,-6.2809,1.8263,7.2800,-95.2000,67.3400,0.2489,-3.2554,2.3027,0
453576,4.5336,-8.2700,3.3726,9.5200,-39.9000,64.2600,0.3255,-1.3644,2.1974,0
453615,6.1253,-9.2921,0.9096,2.3100,-120.0500,56.7000,0.0790,-4.1051,1.9388,0
453654,6.8985,-7.9325,-0.1723,7.0000,-129.7800,68.3200,0.2394,-4.4378,2.3362,0
453693,8.9019,-7.5591,-0.2753,57.7500,-153.3000,76.5800,1.9748,-5.2421,2.6186,0
453732,7.2647,-7.4897,-1.0604,31.6400,-98.9100,84.2100,1.0819,-3.3822,2.8795,0
453771,4.9764,-9.0432,-0.4237,32.2700,-84.3500,75.6000,1.1035,-2.8843,2.5851,0
453810,5.4695,-9.4597,-0.4189,43.4000,-69.0900,68.1800,1.4841,-2.3625,2.3314,0
453849,4.9812,-10.1371,-1.0364,51.7300,-50.1900,56.6300,1.7689,-1.7162,1.9365,0
453888,3.5306,-9.1006,-0.6104,50.5400,-46.7600,28.2100,1.7282,-1.5990,0.9646,0
453927,1.0149,-7.3293,-1.0987,33.3900,-44.5900,2.0300,1.1418,-1.5247,0.0694,0
453966,1.5176,-7.2120,-2.2141,-1.9600,-44.8700,-25.1300,-0.0670,-1.5343,-0.8593,0
454005,1.2902,-7.8559,-3.2649,-15.2600,-49.7000,-52.1500,-0.5218,-1.6995,-1.7833,0
