timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
318,-3.1117,-7.2384,-5.7878,0.7000,-0.4900,0.2800,0.0239,-0.0168,0.0096,0
357,-3.1237,-7.2886,-5.8118,0.0700,0.0000,0.2100,0.0024,0.0000,0.0072,0
18531,6.9392,-7.0158,-0.2370,3.2200,13.3700,-2.3100,0.1101,0.4572,-0.0790,0
18570,7.2479,-6.5299,0.0622,2.5900,14.1400,-0.3500,0.0886,0.4835,-0.0120,0
18609,7.3533,-6.3575,-0.2824,9.8000,7.2100,-3.8500,0.3351,0.2465,-0.1317,0
18648,7.4107,-6.5011,-0.5098,12.1100,2.6600,-5.8800,0.4141,0.0910,-0.2011,0
18687,7.3796,-6.5849,-0.3782,7.0700,-1.1200,-3.0800,0.2418,-0.0383,-0.1053,0
18726,7.3772,-6.4700,-0.2298,6.2300,0.7000,-0.7700,0.2130,0.0239,-0.0263,0
18765,7.5041,-6.2043,-0.2250,7.4900,2.3100,-1.1900,0.2561,0.0790,-0.0407,0
18804,7.6620,-6.1014,-0.2753,6.3700,-2.2400,-0.9800,0.2178,-0.0766,-0.0335,0
18843,7.5328,-6.2809,-0.1987,3.9900,-4.0600,-0.3500,0.1364,-0.1388,-0.0120,0
18882,7.6884,-6.4700,-0.2106,1.8200,-1.4700,-0.7700,0.0622,-0.0503,-0.0263,0
18921,7.5328,-6.1971,-0.0598,1.1900,2.3100,-0.7000,0.0407,0.0790,-0.0239,0
18960,7.7865,-6.1397,0.0359,-1.6800,-0.5600,0.7700,-0.0574,-0.0191,0.0263,0
18999,7.9086,-6.2665,-0.0455,-1.8900,-2.1700,1.3300,-0.0646,-0.0742,0.0455,0
19038,7.6549,-6.3838,-0.0215,-1.4700,0.5600,-0.0700,-0.0503,0.0191,-0.0024,0
19077,7.5184,-6.2713,-0.1173,-0.9800,1.4000,-0.4900,-0.0335,0.0479,-0.0168,0
