timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
684638,-5.8788,-7.9565,-1.8862,49.2800,28.5600,16.1700,1.6851,0.9766,0.5529,0
684677,-6.2546,-8.2102,-1.0915,43.1200,29.3300,17.5700,1.4745,1.0029,0.6008,0
684716,-6.0463,-8.1384,-1.2351,36.2600,30.5200,11.6200,1.2399,1.0436,0.3973,0
684755,-7.0205,-8.3442,-1.9460,31.3600,27.3700,0.5600,1.0724,0.9359,0.0191,0
684794,-6.8745,-6.5945,-2.6713,50.1900,30.6600,-15.8900,1.7162,1.0484,-0.5434,0
684833,-7.2240,-6.9894,-1.9652,65.7300,48.7900,0.2100,2.2476,1.6684,0.0072,0
684872,-7.9062,-6.6998,-1.7402,76.7900,56.6300,8.8900,2.6258,1.9365,0.3040,0
684911,-7.2719,-5.3665,-1.4146,72.9400,54.7400,17.3600,2.4942,1.8718,0.5936,0
684950,-7.9948,-5.1655,-0.3255,61.9500,49.9800,21.8400,2.1184,1.7091,0.7468,0
684989,-8.3897,-5.6538,-0.1388,44.9400,32.1300,13.5800,1.5367,1.0987,0.4644,0
685028,-6.6950,-6.2235,-1.4122,45.2200,17.7800,-0.7000,1.5463,0.6080,-0.0239,0
685067,-6.2474,-6.3025,-1.6684,48.8600,24.8500,3.7800,1.6708,0.8497,0.1293,0
685106,-6.6112,-6.0463,-1.4099,52.2200,42.9800,4.7600,1.7857,1.4697,0.1628,0
685145,-6.6759,-6.1062,-1.0580,48.3700,58.1700,7.7700,1.6540,1.9891,0.2657,0
685184,-6.8482,-5.7998,-0.5625,56.5600,71.7500,7.8400,1.9341,2.4535,0.2681,0
685223,-7.5615,-6.0655,0.1173,50.8900,79.1000,13.7200,1.7402,2.7048,0.4692,0
685262,-8.1216,-6.2737,-0.2681,52.8500,71.4700,1.6100,1.8072,2.4439,0.0551,0
685301,-7.5448,-6.1660,0.0838,46.7600,68.2500,-5.4600,1.5990,2.3338,-0.1867,0
685340,-7.6237,-5.5173,0.2274,31.2200,61.2500,-7.6300,1.0676,2.0944,-0.2609,0
685379,-7.2527,-6.8793,-0.3040,19.6700,52.3600,2.3800,0.6726,1.7904,0.0814,0
685418,-8.7081,-6.8434,-0.4356,34.1600,53.1300,-0.4200,1.1681,1.8168,-0.0144,0
685457,-8.4926,-9.3783,-2.2069,71.6800,18.6200,12.3900,2.4511,0.6367,0.4237,0
685496,-7.8272,-6.3647,-0.8067,26.0400,-3.3600,-12.3200,0.8904,-0.1149,-0.4213,0
685535,-7.4418,-5.9386,-0.4069,9.1700,7.9100,-17.8500,0.3136,0.2705,-0.6104,0
685574,-5.1415,-8.2916,-2.3218,6.4400,23.8700,-9.3100,0.2202,0.8162,-0.3184,0
685613,-3.4325,-8.2987,-4.3995,17.7800,17.9200,-31.9200,0.6080,0.6128,-1.0915,0
685652,-5.0961,-5.6514,-4.3277,5.0400,22.5400,-23.0300,0.1723,0.7708,-0.7875,0
685691,-5.6466,-6.7022,-1.8934,18.7600,51.8000,9.4500,0.6415,1.7713,0.3231,0
685730,-6.3695,-7.8152,-1.9077,10.0100,57.3300,20.0200,0.3423,1.9604,0.6846,0
685769,-6.6950,-7.8799,-2.6857,4.7600,40.8100,5.3200,0.1628,1.3955,0.1819,0
