timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
221565,8.1862,-7.0421,-1.6205,43.0500,9.3100,3.2200,1.4721,0.3184,0.1101,0
221604,8.1695,-6.4628,-1.5702,58.1000,27.0200,-3.7100,1.9867,0.9239,-0.1269,0
221643,7.8583,-5.6298,-1.0963,68.4600,31.9900,-9.4500,2.3410,1.0939,-0.3231,0
221682,7.9684,-4.4402,-0.8593,76.5800,0.7000,-8.6100,2.6186,0.0239,-0.2944,0
221721,9.3232,-3.9495,0.1915,48.4400,-9.2400,1.8900,1.6564,-0.3160,0.0646,0
221760,10.5488,-5.0841,-0.3088,30.3800,-10.3600,19.1100,1.0388,-0.3543,0.6535,0
221799,10.1562,-6.1517,-0.1508,21.7000,-0.4900,19.7400,0.7420,-0.0168,0.6750,0
221838,9.1940,-5.9961,0.2035,23.5200,-5.3900,16.2400,0.8043,-0.1843,0.5553,0
221877,8.4639,-5.6657,0.7899,16.1700,-6.8600,17.5000,0.5529,-0.2346,0.5984,0
221916,7.8464,-5.7280,0.9814,17.5000,-18.1300,20.3000,0.5984,-0.6200,0.6942,0
221955,7.1833,-5.4216,0.5314,23.6600,-25.9700,20.2300,0.8091,-0.8880,0.6918,0
221994,6.8386,-5.0410,0.2657,18.6200,-25.4800,27.8600,0.6367,-0.8713,0.9527,0
222033,6.7166,-4.6891,0.0790,21.2800,-25.7600,40.8800,0.7277,-0.8809,1.3979,0
222072,6.4245,-4.8806,0.4165,23.3800,-27.7900,45.9200,0.7995,-0.9503,1.5702,0
222111,6.4868,-6.5945,0.6630,25.9700,-34.1600,47.9500,0.8880,-1.1681,1.6396,0
222150,5.6227,-5.7830,0.9718,16.6600,-30.5200,27.6500,0.5697,-1.0436,0.9455,0
222189,5.9506,-5.6274,1.1202,11.0600,-36.3300,32.6900,0.3782,-1.2423,1.1178,0
222228,5.0147,-7.2216,-0.1532,45.1500,-58.4500,56.7700,1.5439,-1.9987,1.9412,0
222267,5.5963,-9.0647,2.0681,33.4600,-73.7100,72.8700,1.1442,-2.5205,2.4918,0
222306,6.7357,-9.0647,0.7444,25.9700,-82.0400,60.0600,0.8880,-2.8053,2.0537,0
222345,7.6333,-8.9235,-0.9814,39.3400,-61.0400,50.4700,1.3452,-2.0873,1.7258,0
222384,7.0086,-9.6033,-0.1364,37.4500,-56.3500,42.5600,1.2806,-1.9269,1.4553,0
222423,6.4150,-10.1036,0.3567,8.6100,-34.4400,37.7300,0.2944,-1.1777,1.2902,0
222462,5.9554,-10.2520,-0.2346,35.9800,-41.5800,31.0100,1.2303,-1.4218,1.0604,0
222501,4.7179,-9.5171,-0.1580,36.5400,-38.6400,35.2800,1.2495,-1.3213,1.2064,0
222540,5.1535,-8.6554,0.4476,21.0000,-30.8000,30.2400,0.7181,-1.0532,1.0341,0
222579,4.4139,-6.8602,-0.8617,32.1300,-43.3300,24.2200,1.0987,-1.4817,0.8282,0
222618,2.9705,-7.4514,0.3040,31.1500,-34.0200,21.2100,1.0652,-1.1633,0.7253,0
222657,2.5875,-8.0067,-0.4356,16.2400,-47.1100,10.9200,0.5553,-1.6109,0.3734,0
222696,2.7934,-8.2628,-0.4620,20.5800,-43.4000,-1.1200,0.7037,-1.4841,-0.0383,0
222735,2.6928,-8.0833,-1.1489,18.6200,-45.7100,-12.8100,0.6367,-1.5630,-0.4380,0
222774,2.3434,-8.6243,-0.9168,8.6800,-39.3400,-23.8700,0.2968,-1.3452,-0.8162,0
222813,2.7264,-8.9857,-1.4817,8.9600,-43.5400,-41.3000,0.3064,-1.4888,-1.4122,0
222852,3.0567,-8.5525,-1.7306,3.8500,-41.7900,-57.5400,0.1317,-1.4290,-1.9676,0
222891,3.6048,-8.3107,-1.4625,5.2500,-29.4700,-71.5400,0.1795,-1.0077,-2.4463,0
222930,5.2205,-7.9948,-0.8665,12.8100,-27.5800,-75.0400,0.4380,-0.9431,-2.5660,0
222969,7.6764,-8.9187,-0.6822,22.8200,-34.0200,-69.0900,0.7803,-1.1633,-2.3625,0
223008,8.6219,-8.5309,0.1628,28.7700,-23.7300,-67.0600,0.9838,-0.8114,-2.2931,0
223047,8.5764,-7.3509,0.0934,8.6100,-15.7500,-51.9400,0.2944,-0.5386,-1.7761,0
223086,7.6692,-7.4777,-0.6942,10.1500,-19.8800,-41.3000,0.3471,-0.6798,-1.4122,0
223125,6.6759,-7.0205,0.2298,-0.2100,-17.1500,-42.0000,-0.0072,-0.5864,-1.4362,0
223164,6.3072,-6.6447,-0.1819,2.3100,-20.3000,-46.0600,0.0790,-0.6942,-1.5750,0
223203,7.3940,-6.5466,-0.7181,13.4400,-21.1400,-44.8700,0.4596,-0.7229,-1.5343,0
223242,7.8559,-5.4551,-0.6989,20.3700,-16.2400,-40.6000,0.6965,-0.5553,-1.3883,0
223281,8.0211,-4.3564,-0.4500,16.0300,-9.1700,-40.2500,0.5481,-0.3136,-1.3763,0
223320,8.9187,-4.5096,-0.0383,21.0000,-8.0500,-32.6900,0.7181,-0.2753,-1.1178,0
223359,8.9187,-4.0835,0.2872,5.0400,-11.9700,-28.4200,0.1723,-0.4093,-0.9718,0
223398,7.3413,-3.6814,0.2681,0.7000,-11.5500,-21.9800,0.0239,-0.3950,-0.7516,0
223437,6.7908,-3.1811,-0.7851,-4.0600,-18.0600,-0.4200,-0.1388,-0.6176,-0.0144,0
223476,8.3921,-2.2787,-2.0035,-16.7300,-3.1500,14.1400,-0.5721,-0.1077,0.4835,0
223515,9.3208,-4.7562,-1.4745,-24.8500,-1.5400,17.3600,-0.8497,-0.0527,0.5936,0
223554,10.6517,-7.1666,-1.5247,-19.2500,-9.8700,-5.3900,-0.6583,-0.3375,-0.1843,0
223593,11.3219,-6.4461,-1.6325,-5.2500,-9.8000,-7.0700,-0.1795,-0.3351,-0.2418,0
223632,11.6403,-5.6274,-1.9101,1.9600,4.5500,-7.2100,0.0670,0.1556,-0.2465,0
223671,10.8097,-5.1152,-1.5295,-10.0800,12.1100,-6.0900,-0.3447,0.4141,-0.2082,0
223710,9.9456,-6.2259,-2.0250,-9.5200,0.9100,-2.5900,-0.3255,0.0311,-0.0886,0
223749,8.5836,-6.8123,-1.4099,2.3800,8.3300,-2.1700,0.0814,0.2848,-0.0742,0
223788,8.2748,-5.7711,-1.2591,27.0200,15.2600,0.1400,0.9239,0.5218,0.0048,0
223827,7.5639,-4.8447,-2.4463,43.2600,4.1300,11.6200,1.4793,0.1412,0.3973,0
223866,6.7884,-3.9351,-1.5822,34.7900,-0.4200,29.2600,1.1896,-0.0144,1.0005,0
223905,7.1666,-4.3995,-1.2567,8.9600,28.0700,48.3700,0.3064,0.9598,1.6540,0
223944,6.5442,-6.7572,0.5673,-12.7400,17.5700,49.3500,-0.4356,0.6008,1.6875,0
223983,7.7075,-6.8674,0.3973,-0.8400,11.3400,31.0100,-0.0287,0.3878,1.0604,0
224022,8.9977,-7.6549,-0.4452,23.9400,21.2100,17.8500,0.8186,0.7253,0.6104,0
