timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
279,-3.3391,-8.8972,-2.1710,0.0000,-0.6300,0.4900,0.0000,-0.0215,0.0168,0
318,-3.3990,-8.9235,-2.2189,0.7700,-0.0700,0.4900,0.0263,-0.0024,0.0168,0
357,-3.3463,-8.8780,-2.1543,1.7500,-0.5600,0.1400,0.0598,-0.0191,0.0048,0
396,-3.3343,-8.8900,-2.0801,-0.9800,-0.3500,0.4900,-0.0335,-0.0120,0.0168,0
172347,1.8623,-9.4597,1.6420,0.5600,0.0700,0.2100,0.0191,0.0024,0.0072,0
172386,1.9029,-9.5363,1.6229,1.0500,-0.2100,0.0700,0.0359,-0.0072,0.0024,0
172425,1.9053,-9.5099,1.6492,1.2600,-0.2100,0.4200,0.0431,-0.0072,0.0144,0
172464,1.8503,-9.4262,1.7234,0.8400,0.0000,0.3500,0.0287,0.0000,0.0120,0
172503,1.9029,-9.4405,1.6899,0.5600,-0.2100,0.1400,0.0191,-0.0072,0.0048,0
172542,1.8742,-9.4285,1.7115,0.4900,0.0000,0.4200,0.0168,0.0000,0.0144,0
172581,1.8407,-9.4692,1.6755,-0.0700,-0.0700,-0.0700,-0.0024,-0.0024,-0.0024,0
172620,1.9006,-9.4668,1.6947,-0.3500,-0.1400,-0.1400,-0.0120,-0.0048,-0.0048,0
172659,1.8934,-9.4788,1.6899,-0.2100,-0.3500,0.0000,-0.0072,-0.0120,0.0000,0
172698,1.8886,-9.5028,1.6420,0.0000,-0.6300,0.2800,0.0000,-0.0215,0.0096,0
172737,1.8862,-9.5123,1.6277,0.0000,-0.0700,0.0700,0.0000,-0.0024,0.0024,0
172776,1.8958,-9.4716,1.6468,-0.5600,-0.0700,-0.0700,-0.0191,-0.0024,-0.0024,0
172815,1.8910,-9.4884,1.6325,1.0500,-0.2100,0.1400,0.0359,-0.0072,0.0048,0
172854,1.9125,-9.4381,1.6947,0.4900,-0.1400,0.1400,0.0168,-0.0048,0.0048,0
172893,1.8766,-9.4884,1.6588,0.3500,-0.4900,0.4200,0.0120,-0.0168,0.0144,0
172932,1.9053,-9.4932,1.6253,0.0000,-0.2800,0.2800,0.0000,-0.0096,0.0096,0
172971,1.8790,-9.4477,1.6396,0.2800,-0.3500,0.4200,0.0096,-0.0120,0.0144,0
173010,1.8838,-9.5123,1.6444,1.1200,-0.3500,0.2800,0.0383,-0.0120,0.0096,0
173049,1.9125,-9.4477,1.6588,0.2100,-0.4200,0.0700,0.0072,-0.0144,0.0024,0
173088,1.8886,-9.4453,1.6732,0.6300,-0.2800,0.4200,0.0215,-0.0096,0.0144,0
173127,1.9006,-9.4860,1.6660,0.7700,-0.4900,0.4200,0.0263,-0.0168,0.0144,0
173166,1.8886,-9.4621,1.6612,0.1400,-0.4200,0.4200,0.0048,-0.0144,0.0144,0
173205,1.8718,-9.4764,1.6492,0.4900,-0.4200,0.3500,0.0168,-0.0144,0.0120,0
173244,1.8886,-9.5363,1.6301,0.8400,-0.6300,0.0700,0.0287,-0.0215,0.0024,0
173283,1.9029,-9.4405,1.6588,0.0700,-0.2800,0.0000,0.0024,-0.0096,0.0000,0
173322,1.9006,-9.4668,1.6492,1.0500,-0.3500,0.3500,0.0359,-0.0120,0.0120,0
173361,1.9053,-9.4764,1.6684,1.1900,-0.4200,0.5600,0.0407,-0.0144,0.0191,0
173400,1.8718,-9.4668,1.6803,0.9100,-0.4900,0.4900,0.0311,-0.0168,0.0168,0
173439,1.8862,-9.4716,1.6732,0.7000,-0.4900,0.4200,0.0239,-0.0168,0.0144,0
173478,1.8814,-9.4597,1.6708,0.8400,-0.7000,0.3500,0.0287,-0.0239,0.0120,0
173517,1.8958,-9.4980,1.6564,1.1900,-0.7700,0.3500,0.0407,-0.0263,0.0120,0
173556,1.8934,-9.4645,1.6803,0.5600,-0.7000,0.2800,0.0191,-0.0239,0.0096,0
173595,1.8862,-9.4932,1.6540,1.4000,-0.7700,0.4200,0.0479,-0.0263,0.0144,0
173634,1.9029,-9.4812,1.6899,1.5400,-0.8400,0.4900,0.0527,-0.0287,0.0168,0
173673,1.8862,-9.4740,1.6875,1.7500,-0.7700,0.4900,0.0598,-0.0263,0.0168,0
173712,1.8838,-9.4405,1.6995,1.4700,-0.8400,0.4200,0.0503,-0.0287,0.0144,0
173751,1.8910,-9.4381,1.7545,1.8200,-0.8400,0.6300,0.0622,-0.0287,0.0215,0
173790,1.8670,-9.4812,1.7067,0.9800,-1.1200,0.7000,0.0335,-0.0383,0.0239,0
173829,1.9077,-9.4812,1.6995,0.9100,-0.7700,0.4900,0.0311,-0.0263,0.0168,0
173868,1.8838,-9.4333,1.7138,0.7700,-0.6300,0.8400,0.0263,-0.0215,0.0287,0
173907,1.8623,-9.4597,1.7210,0.6300,-0.6300,0.6300,0.0215,-0.0215,0.0215,0
173946,1.8646,-9.4884,1.7402,0.2100,-0.4200,0.3500,0.0072,-0.0144,0.0120,0
173985,1.8886,-9.4549,1.7162,-0.1400,-0.4200,0.1400,-0.0048,-0.0144,0.0048,0
174024,1.8718,-9.4309,1.7067,-0.0700,-0.4200,0.4200,-0.0024,-0.0144,0.0144,0
174063,1.8646,-9.5004,1.7186,0.8400,-0.3500,0.5600,0.0287,-0.0120,0.0191,0
174102,1.8814,-9.4884,1.6732,0.2800,-0.3500,0.2100,0.0096,-0.0120,0.0072,0
174141,1.8934,-9.4812,1.7402,0.4200,-0.0700,0.1400,0.0144,-0.0024,0.0048,0
174180,1.8886,-9.4238,1.7162,0.0700,-0.0700,0.2100,0.0024,-0.0024,0.0072,0
174219,1.8599,-9.4668,1.7067,0.6300,-0.3500,0.4200,0.0215,-0.0120,0.0144,0
174258,1.8575,-9.4453,1.7330,-0.2100,-0.2100,-0.0700,-0.0072,-0.0072,-0.0024,0
174297,1.9293,-9.4621,1.6827,-0.4200,-0.7700,0.4900,-0.0144,-0.0263,0.0168,0
