timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
212699,-6.6376,-4.5982,5.4814,4.2700,-2.1700,0.9100,0.1460,-0.0742,0.0311,0
212738,-6.6447,-4.6580,5.5604,3.6400,-2.2400,0.7700,0.1245,-0.0766,0.0263,0
212777,-6.7405,-4.5958,5.6179,6.7200,-2.3100,-0.0700,0.2298,-0.0790,-0.0024,0
212816,-6.5777,-4.6293,5.5652,5.3200,-3.1500,0.3500,0.1819,-0.1077,0.0120,0
212855,-6.5107,-4.5982,5.5796,5.2500,-3.2200,0.3500,0.1795,-0.1101,0.0120,0
212894,-6.4197,-4.5671,5.5772,3.1500,-2.8000,0.0000,0.1077,-0.0957,0.0000,0
212933,-6.4485,-4.5072,5.5652,1.1900,-2.7300,-0.5600,0.0407,-0.0934,-0.0191,0
212972,-6.4221,-4.5814,5.5580,0.5600,-3.7800,-0.9100,0.0191,-0.1293,-0.0311,0
213011,-6.5562,-4.6006,5.5461,-2.3100,-4.8300,-0.8400,-0.0790,-0.1652,-0.0287,0
213050,-6.6615,-4.5312,5.5245,0.7700,-5.5300,0.0000,0.0263,-0.1891,0.0000,0
213089,-6.5586,-4.5719,5.5987,10.9900,-6.5100,1.4000,0.3758,-0.2226,0.0479,0
213128,-6.2929,-4.5719,5.7304,19.0400,-6.7200,3.5000,0.6511,-0.2298,0.1197,0
213167,-6.2330,-4.4211,5.9338,17.6400,-6.9300,6.1600,0.6032,-0.2370,0.2106,0
213206,-6.4293,-4.2224,6.0679,10.8500,-7.0000,7.9800,0.3710,-0.2394,0.2729,0
213245,-6.4102,-4.0357,6.2306,11.9000,-4.9000,5.3200,0.4069,-0.1676,0.1819,0
213284,-6.3455,-4.1865,6.4126,3.2200,-1.8200,2.8000,0.1101,-0.0622,0.0957,0
213323,-6.6591,-4.1171,6.4485,-4.5500,1.8900,0.6300,-0.1556,0.0646,0.0215,0
213362,-6.5753,-4.0931,6.1780,2.5200,0.9800,2.8000,0.0862,0.0335,0.0957,0
213401,-6.4150,-4.0979,6.0870,1.6100,1.6100,1.2600,0.0551,0.0551,0.0431,0
213440,-6.4293,-4.0955,6.0368,-0.2800,2.9400,-0.3500,-0.0096,0.1005,-0.0120,0
213479,-6.5610,-4.1841,6.1780,-2.4500,2.9400,-0.6300,-0.0838,0.1005,-0.0215,0
213518,-6.5705,-4.1003,6.0224,-0.7700,2.1700,1.2600,-0.0263,0.0742,0.0431,0
213557,-6.5011,-4.0716,5.9985,0.2100,0.2800,1.0500,0.0072,0.0096,0.0359,0
213596,-6.4772,-4.1075,5.9985,0.4900,0.1400,0.6300,0.0168,0.0048,0.0215,0
213635,-6.5059,-4.1338,6.0200,-0.8400,-0.3500,1.4000,-0.0287,-0.0120,0.0479,0
213674,-6.5729,-3.9160,5.9985,0.2100,-1.4700,1.1900,0.0072,-0.0503,0.0407,0
213713,-6.6041,-4.0141,6.0870,3.2900,-2.9400,-1.4700,0.1125,-0.1005,-0.0503,0
213752,-6.5945,-4.0692,6.1684,8.1900,-2.5900,-1.7500,0.2801,-0.0886,-0.0598,0
213791,-6.4604,-4.1913,6.2235,3.9900,-2.0300,-1.4700,0.1364,-0.0694,-0.0503,0
213830,-6.4054,-4.1266,6.1158,1.6100,0.0700,-0.9800,0.0551,0.0024,-0.0335,0
213869,-6.3743,-4.1195,6.0152,-0.9100,0.4200,-0.9100,-0.0311,0.0144,-0.0311,0
213908,-6.5203,-4.0548,6.1014,0.6300,-0.0700,1.0500,0.0215,-0.0024,0.0359,0
213947,-6.4461,-4.0524,6.0942,5.0400,0.7700,2.5200,0.1723,0.0263,0.0862,0
213986,-6.3791,-3.9950,6.0655,2.3100,-0.1400,2.6600,0.0790,-0.0048,0.0910,0
214025,-6.5299,-3.8562,6.1756,2.1000,-0.8400,1.6100,0.0718,-0.0287,0.0551,0
214064,-6.7046,-4.0093,6.2067,1.4700,0.0700,-0.7700,0.0503,0.0024,-0.0263,0
214103,-6.5969,-4.0237,6.2067,2.8700,-0.8400,1.0500,0.0981,-0.0287,0.0359,0
214142,-6.4963,-3.8585,6.1971,7.6300,-0.2100,1.1900,0.2609,-0.0072,0.0407,0
214181,-6.3336,-3.9806,6.2139,1.5400,2.5200,-1.5400,0.0527,0.0862,-0.0527,0
214220,-6.5322,-4.0141,6.3096,-3.9900,4.4800,-1.4700,-0.1364,0.1532,-0.0503,0
214259,-6.4461,-3.9112,6.0392,-3.9900,3.9200,-0.0700,-0.1364,0.1340,-0.0024,0
214298,-6.5083,-3.9543,6.1540,-8.7500,3.5000,-1.7500,-0.2992,0.1197,-0.0598,0
214337,-6.6519,-3.9471,6.1134,-7.6300,3.4300,-2.1000,-0.2609,0.1173,-0.0718,0
214376,-6.5825,-4.0046,6.0032,-2.4500,1.8200,-1.6100,-0.0838,0.0622,-0.0551,0
214415,-6.5418,-4.1027,6.0415,-3.5700,2.5200,-2.2400,-0.1221,0.0862,-0.0766,0
214454,-6.5322,-4.1147,5.9578,-5.8100,2.7300,-2.1000,-0.1987,0.0934,-0.0718,0
214493,-6.6352,-4.0979,5.8860,-8.0500,2.4500,-2.3800,-0.2753,0.0838,-0.0814,0
214532,-6.6447,-4.1242,5.8405,-7.0700,0.9100,-2.4500,-0.2418,0.0311,-0.0838,0
214571,-6.7333,-4.1865,5.9913,16.8000,2.7300,-2.6600,0.5745,0.0934,-0.0910,0
214610,-6.4389,-4.4354,5.7926,0.4200,2.1700,-1.2600,0.0144,0.0742,-0.0431,0
214649,-6.3527,-4.3875,5.7519,-4.9000,0.8400,0.7700,-0.1676,0.0287,0.0263,0
214688,-6.4748,-4.3325,5.8142,-7.9800,1.2600,1.6800,-0.2729,0.0431,0.0574,0
214727,-6.5753,-4.1984,5.6370,-5.1100,3.1500,1.7500,-0.1747,0.1077,0.0598,0
214766,-6.6495,-4.2343,5.5796,-4.3400,2.5900,1.5400,-0.1484,0.0886,0.0527,0
214805,-6.7932,-4.1769,5.6873,-3.5000,1.0500,1.5400,-0.1197,0.0359,0.0527,0
214844,-6.7572,-4.1817,5.6346,0.0000,-0.7700,-0.7700,0.0000,-0.0263,-0.0263,0
214883,-6.6352,-4.3157,5.6921,2.0300,-3.7100,-0.4900,0.0694,-0.1269,-0.0168,0
214922,-6.6208,-4.3756,5.7950,2.7300,-3.4300,0.2100,0.0934,-0.1173,0.0072,0
214961,-6.5466,-4.3516,5.8118,0.1400,-1.9600,1.0500,0.0048,-0.0670,0.0359,0
215000,-6.5921,-4.2990,5.7806,-1.6100,-0.9800,1.0500,-0.0551,-0.0335,0.0359,0
215039,-6.5562,-4.2415,5.7782,2.8700,0.0700,1.6100,0.0981,0.0024,0.0551,0
215078,-6.6256,-4.1530,5.8213,1.6800,0.9800,-0.2100,0.0574,0.0335,-0.0072,0
215117,-6.6567,-4.2415,5.8572,0.0700,1.2600,-1.5400,0.0024,0.0431,-0.0527,0
215156,-6.6471,-4.2008,5.8477,-2.0300,1.4000,-2.4500,-0.0694,0.0479,-0.0838,0
215195,-6.5442,-4.3684,5.7399,-1.6100,1.8200,-2.8000,-0.0551,0.0622,-0.0957,0
215234,-6.4724,-4.3851,5.8022,-6.5800,1.8900,-1.2600,-0.2250,0.0646,-0.0431,0
215273,-6.6950,-4.3469,5.5939,-6.0900,2.1700,-1.9600,-0.2082,0.0742,-0.0670,0
215312,-6.6639,-4.3899,5.4623,-1.4000,-0.2100,-0.5600,-0.0479,-0.0072,-0.0191,0
215351,-6.6902,-4.2415,5.7399,4.2700,-1.1900,0.8400,0.1460,-0.0407,0.0287,0
215390,-6.6471,-4.3828,5.6945,6.2300,-0.4200,0.0700,0.2130,-0.0144,0.0024,0
215429,-6.6735,-4.2918,5.7830,5.6700,-1.1200,0.4900,0.1939,-0.0383,0.0168,0
215468,-6.6136,-4.2966,5.7998,0.8400,-0.9100,-1.1200,0.0287,-0.0311,-0.0383,0
215507,-6.6160,-4.1913,5.6705,0.6300,-1.4700,-1.1200,0.0215,-0.0503,-0.0383,0
215546,-6.6112,-4.3540,5.7136,1.1200,-1.9600,-2.2400,0.0383,-0.0670,-0.0766,0
215585,-6.6184,-4.3947,5.7663,1.0500,-2.9400,-0.4900,0.0359,-0.1005,-0.0168,0
215624,-6.6136,-4.3636,5.8261,1.5400,-3.3600,0.7000,0.0527,-0.1149,0.0239,0
215663,-6.5299,-4.3062,5.7663,2.4500,-3.7100,1.4700,0.0838,-0.1269,0.0503,0
215702,-6.5251,-4.2942,5.8620,2.0300,-3.5000,1.6800,0.0694,-0.1197,0.0574,0
215741,-6.6400,-4.3301,5.9123,1.0500,-2.4500,1.6800,0.0359,-0.0838,0.0574,0
215780,-6.6783,-4.2320,5.8931,3.6400,-3.3600,2.7300,0.1245,-0.1149,0.0934,0
215819,-6.5897,-4.2008,5.9027,7.7700,-4.0600,3.0800,0.2657,-0.1388,0.1053,0
215858,-6.5921,-4.0812,6.0104,9.7300,-3.0100,2.4500,0.3327,-0.1029,0.0838,0
215897,-6.5011,-4.1003,6.0392,8.8200,-2.5200,0.9800,0.3016,-0.0862,0.0335,0
215936,-6.5777,-4.0381,6.1588,2.5200,-1.8200,0.2800,0.0862,-0.0622,0.0096,0
215975,-6.5299,-4.0141,6.1110,3.0100,-0.7700,-0.7000,0.1029,-0.0263,-0.0239,0
216014,-6.4892,-4.0692,6.1134,1.0500,0.2800,-1.3300,0.0359,0.0096,-0.0455,0
216053,-6.4820,-4.1458,6.0439,-1.1200,1.5400,-1.4700,-0.0383,0.0527,-0.0503,0
216092,-6.5346,-4.1314,6.0200,-2.3100,2.0300,-0.9800,-0.0790,0.0694,-0.0335,0
216131,-6.5681,-4.1218,5.9697,-2.0300,1.4700,-0.4900,-0.0694,0.0503,-0.0168,0
216170,-6.6088,-4.1338,5.9195,-0.8400,0.7700,-0.2800,-0.0287,0.0263,-0.0096,0
216209,-6.5203,-4.0740,5.8836,4.0600,-1.4000,2.0300,0.1388,-0.0479,0.0694,0
216248,-6.5275,-4.0429,5.9338,4.4800,-0.4200,1.0500,0.1532,-0.0144,0.0359,0
216287,-6.6495,-4.1099,6.0392,0.7000,0.2100,-0.7000,0.0239,0.0072,-0.0239,0
216326,-6.6471,-4.0261,6.0032,4.1300,-1.8900,0.2800,0.1412,-0.0646,0.0096,0
216365,-6.6328,-3.8538,6.2043,8.4700,-2.8700,-0.2100,0.2896,-0.0981,-0.0072,0
216404,-6.6064,-3.9567,6.4963,7.6300,-1.4000,-2.6600,0.2609,-0.0479,-0.0910,0
216443,-5.9578,-4.1195,6.0152,3.5000,-0.2800,-2.4500,0.1197,-0.0096,-0.0838,0
216482,-6.3719,-3.8585,6.0775,-6.0200,4.9700,-3.5000,-0.2059,0.1699,-0.1197,0
