timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
318,-3.5043,2.1902,10.3310,-59.5700,-61.0400,21.5600,-2.0370,-2.0873,0.7372,0
357,-4.6078,-0.1819,14.3044,-61.1800,-50.2600,24.6400,-2.0920,-1.7186,0.8426,0
14865,7.3700,-6.6567,0.5505,3.1500,0.7700,0.7000,0.1077,0.0263,0.0239,0
14904,7.3150,-6.5753,0.5912,-0.2100,2.3100,0.9100,-0.0072,0.0790,0.0311,0
14943,7.2168,-6.6424,0.5960,-0.5600,2.2400,0.9100,-0.0191,0.0766,0.0311,0
14982,7.2503,-6.6830,0.5601,-0.6300,0.7700,1.3300,-0.0215,0.0263,0.0455,0
15021,7.3557,-6.5969,0.5003,-0.1400,0.6300,1.4000,-0.0048,0.0215,0.0479,0
15060,7.3413,-6.6735,0.5122,0.2100,0.9100,1.0500,0.0072,0.0311,0.0359,0
15099,7.3772,-6.6998,0.6152,-1.4700,0.7000,0.9800,-0.0503,0.0239,0.0335,0
15138,7.3389,-6.6639,0.5840,0.0700,1.3300,0.0000,0.0024,0.0455,0.0000,0
15177,7.3221,-6.5729,0.5601,0.7000,1.4000,-1.2600,0.0239,0.0479,-0.0431,0
15216,7.4562,-6.5394,0.5960,0.2100,-0.0700,-1.0500,0.0072,-0.0024,-0.0359,0
15255,7.4179,-6.4868,0.5673,0.2800,0.6300,-0.2800,0.0096,0.0215,-0.0096,0
15294,7.3892,-6.5107,0.5529,-0.3500,-0.4900,0.0000,-0.0120,-0.0168,0.0000,0
15333,7.4490,-6.5275,0.5912,-0.7000,-2.7300,-0.4200,-0.0239,-0.0934,-0.0144,0
15372,7.3963,-6.5418,0.5697,-0.2800,-0.6300,-1.9600,-0.0096,-0.0215,-0.0670,0
15411,7.3772,-6.6136,0.6535,2.2400,-1.2600,-1.6100,0.0766,-0.0431,-0.0551,0
15450,7.4634,-6.6998,0.6463,3.9200,-3.0100,-1.2600,0.1340,-0.1029,-0.0431,0
15489,7.4993,-6.5993,0.6271,5.1800,-2.0300,-1.9600,0.1771,-0.0694,-0.0670,0
15528,7.5663,-6.5155,0.6056,4.4800,-2.9400,-0.5600,0.1532,-0.1005,-0.0191,0
15567,7.4825,-6.5634,0.6606,2.5900,-2.8700,0.9800,0.0886,-0.0981,0.0335,0
15606,7.5352,-6.6304,0.6367,2.8700,-2.5200,1.3300,0.0981,-0.0862,0.0455,0
15645,7.5376,-6.5251,0.5721,3.5700,-0.4200,-0.1400,0.1221,-0.0144,-0.0048,0
15684,7.3341,-6.3001,0.6583,3.5000,1.7500,-1.4000,0.1197,0.0598,-0.0479,0
15723,7.2408,-6.1684,0.5697,2.7300,1.1900,-2.3100,0.0934,0.0407,-0.0790,0
15762,7.3341,-6.2833,0.5769,-2.1000,-0.0700,-2.8000,-0.0718,-0.0024,-0.0957,0
15801,7.4945,-6.5490,0.4548,-4.1300,0.4200,-2.2400,-0.1412,0.0144,-0.0766,0
15840,7.2479,-6.6112,0.5434,-2.3800,2.3800,-2.1000,-0.0814,0.0814,-0.0718,0
15879,7.4969,-6.7453,0.6559,-1.4000,2.5900,-4.4800,-0.0479,0.0886,-0.1532,0
15918,7.5926,-6.7142,0.5912,0.7700,3.1500,-5.8100,0.0263,0.1077,-0.1987,0
15957,7.5208,-6.4628,0.5888,3.7100,4.1300,-6.1600,0.1269,0.1412,-0.2106,0
15996,7.4849,-6.2163,0.6965,3.7800,3.1500,-4.2700,0.1293,0.1077,-0.1460,0
16035,7.5878,-6.3479,0.6798,1.1200,1.6800,-1.7500,0.0383,0.0574,-0.0598,0
16074,7.4945,-6.3982,0.6822,-0.8400,0.9800,-0.8400,-0.0287,0.0335,-0.0287,0
16113,7.4753,-6.5059,0.7660,-0.6300,0.0000,-0.1400,-0.0215,0.0000,-0.0048,0
16152,7.5567,-6.5681,0.6271,0.7000,-1.5400,0.7000,0.0239,-0.0527,0.0239,0
16191,7.5448,-6.5705,0.6295,2.4500,-0.7700,0.4200,0.0838,-0.0263,0.0144,0
16230,7.4825,-6.3168,0.6200,2.5200,-1.4000,0.2100,0.0862,-0.0479,0.0072,0
16269,7.4729,-6.2809,0.6200,0.8400,-1.3300,0.7700,0.0287,-0.0455,0.0263,0
16308,7.5256,-6.4221,0.6128,1.1200,-2.3100,1.4700,0.0383,-0.0790,0.0503,0
16347,7.5735,-6.4676,0.7133,0.7700,-1.4700,1.4000,0.0263,-0.0503,0.0479,0
16386,7.5735,-6.3958,0.7372,1.8200,-1.5400,0.7700,0.0622,-0.0527,0.0263,0
16425,7.6118,-6.4437,0.6104,2.7300,-3.7800,1.5400,0.0934,-0.1293,0.0527,0
16464,7.6501,-6.2929,0.7013,1.0500,-2.5900,2.4500,0.0359,-0.0886,0.0838,0
16503,7.4682,-6.1493,0.5625,1.2600,-3.7800,3.7100,0.0431,-0.1293,0.1269,0
16542,7.3868,-6.3647,0.5745,-0.6300,-5.8800,4.2700,-0.0215,-0.2011,0.1460,0
16581,7.4418,-6.3743,0.5769,-1.8200,-6.2300,4.5500,-0.0622,-0.2130,0.1556,0
16620,7.4873,-6.4628,0.3902,-0.2100,-6.0200,4.2700,-0.0072,-0.2059,0.1460,0
16659,7.4418,-6.5681,0.4476,-0.2100,-4.4100,2.3100,-0.0072,-0.1508,0.0790,0
16698,7.5256,-6.6328,0.5266,1.7500,-2.6600,1.4700,0.0598,-0.0910,0.0503,0
16737,7.5232,-6.5825,0.5410,3.5000,-1.5400,0.0000,0.1197,-0.0527,0.0000,0
16776,7.5591,-6.5514,0.5242,3.7800,-0.7700,-1.4700,0.1293,-0.0263,-0.0503,0
16815,7.7434,-6.5921,0.4931,4.1300,-1.1900,-0.7700,0.1412,-0.0407,-0.0263,0
16854,7.5256,-6.4485,0.6463,2.9400,3.0100,-1.9600,0.1005,0.1029,-0.0670,0
16893,7.3628,-6.2761,0.6606,3.2200,2.7300,-2.4500,0.1101,0.0934,-0.0838,0
16932,7.4849,-6.2833,0.6583,1.8200,0.3500,-0.4200,0.0622,0.0120,-0.0144,0
16971,7.5208,-6.3934,0.5936,0.2800,-0.4200,0.6300,0.0096,-0.0144,0.0215,0
17010,7.3509,-6.3743,0.6128,-0.7000,0.7000,1.2600,-0.0239,0.0239,0.0431,0
17049,7.3628,-6.4485,0.6128,-0.9800,-1.5400,2.6600,-0.0335,-0.0527,0.0910,0
17088,7.4921,-6.7189,0.5003,17.6400,-4.9000,3.8500,0.6032,-0.1676,0.1317,0
17127,7.4921,-6.6974,0.6343,-0.2100,-1.0500,1.4700,-0.0072,-0.0359,0.0503,0
17166,7.3245,-6.4341,0.5888,0.9800,-0.9800,-0.1400,0.0335,-0.0335,-0.0048,0
17205,7.4418,-6.4892,0.5434,0.9100,-3.7800,0.7000,0.0311,-0.1293,0.0239,0
17244,7.5854,-6.5562,0.6798,0.4200,-1.8900,1.1200,0.0144,-0.0646,0.0383,0
17283,7.4610,-6.4341,0.6487,0.4200,0.1400,-0.0700,0.0144,0.0048,-0.0024,0
