timestamp_ms,waist_x,waist_y,waist_z,waist_gx,waist_gy,waist_gz,thigh_x,thigh_y,thigh_z,event_flag
309666,9.4070,0.3160,-0.9455,98.0700,11.6900,-24.2200,3.3535,0.3997,-0.8282,0
309705,10.1299,0.3734,0.0479,73.3600,22.3300,-11.4800,2.5085,0.7636,-0.3926,0
309744,10.0485,-0.1293,-0.8210,109.6900,67.4100,-13.0200,3.7508,2.3051,-0.4452,0
309783,9.8977,-0.1843,-1.4841,97.7200,42.0700,-16.0300,3.3415,1.4386,-0.5481,0
309822,10.1299,2.3027,-1.1872,72.4500,41.6500,-16.2400,2.4774,1.4242,-0.5553,0
309861,10.2783,1.6492,-2.8532,101.5000,41.5800,-23.5900,3.4708,1.4218,-0.8067,0
309900,9.5530,1.1585,-1.1178,69.7900,2.8000,-5.6000,2.3865,0.0957,-0.1915,0
309939,9.7732,0.6894,0.4668,44.9400,8.3300,14.4200,1.5367,0.2848,0.4931,0
309978,10.2591,0.5936,0.5170,53.6200,23.1000,12.5300,1.8335,0.7899,0.4285,0
310017,10.3142,0.3303,0.1819,69.5100,44.8700,-5.7400,2.3769,1.5343,-0.1963,0
310056,10.1634,1.1537,0.0910,68.5300,50.1200,-8.8900,2.3434,1.7138,-0.3040,0
310095,10.0030,1.9365,-0.9766,59.5700,43.1200,-0.4200,2.0370,1.4745,-0.0144,0
310134,10.3357,2.0585,-0.4596,28.7700,29.3300,7.9100,0.9838,1.0029,0.2705,0
310173,10.0485,1.5367,-0.4668,20.7900,23.0300,12.8800,0.7109,0.7875,0.4404,0
310212,9.9671,0.6367,-0.4213,8.2600,16.5200,20.3000,0.2824,0.5649,0.6942,0
310251,10.1514,1.0771,1.2543,-5.5300,-7.6300,33.1800,-0.1891,-0.2609,1.1346,0
310290,11.8940,0.8833,1.7115,-13.9300,-30.5200,52.8500,-0.4763,-1.0436,1.8072,0
310329,11.6810,-0.0694,1.4745,10.5000,-46.2000,39.5500,0.3590,-1.5798,1.3524,0
310368,9.9887,-0.3567,0.9958,27.7900,-38.9900,18.8300,0.9503,-1.3333,0.6439,0
310407,8.1910,-0.2609,1.5295,20.7200,-32.9700,24.8500,0.7085,-1.1274,0.8497,0
310446,7.7865,0.0263,2.5157,16.8700,-46.6200,41.3700,0.5769,-1.5942,1.4146,0
310485,9.1964,-0.9575,2.1136,2.5900,-68.0400,41.2300,0.0886,-2.3266,1.4099,0
310524,11.0873,-2.3075,2.3386,-19.9500,-32.9000,37.8000,-0.6822,-1.1250,1.2926,0
310563,10.4099,-3.4349,1.6923,5.1800,-10.2900,21.3500,0.1771,-0.3519,0.7301,0
310602,9.7278,-3.0280,0.9192,36.1200,-12.1100,-0.4200,1.2351,-0.4141,-0.0144,0
310641,8.8493,-2.3170,0.1245,37.6600,-15.3300,-11.1300,1.2878,-0.5242,-0.3806,0
310680,8.6243,-2.0059,0.0191,32.2700,-7.2800,-2.8000,1.1035,-0.2489,-0.0957,0
310719,9.1509,-1.1657,-0.3926,34.5800,-10.1500,5.3200,1.1825,-0.3471,0.1819,0
310758,9.5961,-1.7234,-0.1532,29.7500,-19.8800,-1.6800,1.0173,-0.6798,-0.0574,0
310797,9.4333,-2.3793,-0.2394,27.0200,-23.5200,-9.6600,0.9239,-0.8043,-0.3303,0
310836,9.5243,-2.7383,-0.3016,33.4600,-21.6300,-8.8200,1.1442,-0.7396,-0.3016,0
310875,9.8666,-2.9490,-0.5266,37.1700,-21.7000,-4.4800,1.2710,-0.7420,-0.1532,0
310914,9.8091,-2.7359,-0.6104,46.6900,-25.2000,-5.6000,1.5966,-0.8617,-0.1915,0
310953,9.5291,-2.5229,-0.7947,59.5000,-25.3400,-8.8900,2.0346,-0.8665,-0.3040,0
310992,9.3974,-2.3889,-0.7229,62.5100,-23.9400,-8.4000,2.1375,-0.8186,-0.2872,0
311031,9.0695,-2.2548,-0.7779,61.6700,-27.7200,-12.8100,2.1088,-0.9479,-0.4380,0
311070,9.1437,-1.8024,-0.7995,59.3600,-32.1300,-14.0700,2.0298,-1.0987,-0.4811,0
311109,11.9754,-1.7593,0.6487,41.2300,-9.1000,10.3600,1.4099,-0.3112,0.3543,0
311148,12.3033,0.3088,-1.1418,89.6700,-13.4400,2.4500,3.0663,-0.4596,0.0838,0
311187,10.3812,0.0670,-0.3279,62.2300,-11.6200,-24.1500,2.1279,-0.3973,-0.8258,0
311226,9.4142,0.9168,0.6630,38.7800,-16.5900,-33.1800,1.3261,-0.5673,-1.1346,0
311265,9.7230,1.0388,-1.3548,36.3300,-6.7900,-31.5000,1.2423,-0.2322,-1.0771,0
311304,9.9719,-0.1245,-1.0843,26.9500,-20.4400,-29.7500,0.9216,-0.6989,-1.0173,0
311343,9.5219,-0.6391,-1.4697,35.0700,-5.8800,-31.6400,1.1992,-0.2011,-1.0819,0
311382,9.6871,-0.9718,-1.4410,46.0600,14.0000,-27.3000,1.5750,0.4787,-0.9335,0
311421,9.7134,-0.2298,-1.7569,51.3800,16.5900,-18.1300,1.7569,0.5673,-0.6200,0
311460,9.6655,1.3093,-2.4631,43.0500,11.2000,-19.4600,1.4721,0.3830,-0.6654,0
311499,9.1629,1.5678,-2.4056,23.5200,1.4700,-26.0400,0.8043,0.0503,-0.8904,0
311538,9.1150,0.5912,-2.0657,6.3000,-4.1300,-16.6600,0.2154,-0.1412,-0.5697,0
311577,9.5051,-0.6487,-2.1926,-1.6800,-0.4200,1.4700,-0.0574,-0.0144,0.0503,0
311616,10.2448,-0.7827,-1.2519,1.0500,8.5400,7.3500,0.0359,0.2920,0.2513,0
311655,10.2448,-0.5553,-0.4332,9.5900,27.3000,8.6800,0.3279,0.9335,0.2968,0
311694,10.2472,0.2537,-0.4644,11.1300,35.1400,4.5500,0.3806,1.2016,0.1556,0
311733,10.2711,1.0317,-0.2274,3.5000,45.8500,4.7600,0.1197,1.5678,0.1628,0
311772,9.7804,1.0724,-0.5745,-0.4900,52.7800,7.2100,-0.0168,1.8048,0.2465,0
311811,9.8714,0.9383,-0.4428,-9.1000,24.9200,6.5100,-0.3112,0.8521,0.2226,0
311850,9.9360,0.9383,-0.0168,-26.6000,20.3700,6.1600,-0.9096,0.6965,0.2106,0
311889,10.1969,0.7564,-0.3207,-32.7600,35.2800,6.3700,-1.1202,1.2064,0.2178,0
311928,10.0270,0.3997,0.2872,-30.3100,31.9200,2.6600,-1.0364,1.0915,0.0910,0
311967,9.9121,0.4045,0.6798,-27.3000,16.5200,-2.3800,-0.9335,0.5649,-0.0814,0
312006,9.8714,0.1843,1.2830,-32.6200,2.9400,-1.4000,-1.1154,0.1005,-0.0479,0
